Tmean,Tsd,Tsd_short,Tmin,Tmax,Topt,Lifespan,Rep
18,0,0,-11.306615,41.397344,23.699745,443,0
18,0,0,0.559126,39.380581,23.461883,578,0
18,0,0,1.558654,29.674658,25.119388,698,0
18,0,0,-3.146192,28.353672,23.134206,1223,0
18,0,0,3.662178,41.145081,22.989841,126,0
18,0,0,8.358284,36.009229,25.241287,401,0
18,0,0,17.227,37.351409,26.936023,103,0
18,0,0,-2.872708,43.301346,24.838801,173,0
18,0,0,4.34445,31.90355,24.596202,216,0
18,0,0,11.107833,41.601715,27.711899,97,0
18,0,0,1.804006,34.596755,24.476175,76,0
18,0,0,22.112717,30.339586,25.347607,87,0
18,0,0,4.642125,32.089852,24.886715,453,0
18,0,0,13.598685,25.397949,23.372677,12422,0
18,0,0,17.946116,38.591759,28.511567,71,0
18,0,0,16.733659,29.89258,24.679494,188,0
18,0,0,0.010357,42.623754,25.239699,193,0
18,0,0,13.142768,42.335297,25.324017,61,0
18,0,0,15.114292,36.96193,25.258403,98,0
18,0,0,1.403092,32.102191,22.437832,165,0
18,0,0,-4.321163,36.956269,23.668213,177,0
18,0,0,6.217154,38.452062,25.784815,101,0
18,0,0,21.050728,37.257698,26.02408,133,0
18,0,0,-12.158337,26.621824,21.691757,277,0
18,0,0,6.599141,34.621811,24.862012,241,0
18,0,0,-1.865461,32.575591,27.658075,152,0
18,0,0,0.031066,25.344534,24.510257,544,0
18,0,0,13.226265,37.85808,26.485543,111,0
18,0,0,2.040898,35.100464,22.970867,75,0
18,0,0,5.011921,33.858155,26.696875,82,0
18,0,0,3.552189,28.207182,25.439108,110,0
18,0,0,3.117648,35.949058,24.7919,140,0
18,0,0,20.852536,33.756557,23.774592,78,0
18,0,0,2.459858,23.315424,22.452486,895,0
18,0,0,3.827126,34.6042,25.833134,147,0
18,0,0,10.959519,34.37657,24.966535,96,0
18,0,0,21.73155,30.839281,25.329078,67,0
18,0,0,18.525765,40.180613,24.654735,112,0
18,0,0,8.04315,33.237457,26.332497,89,0
18,0,0,9.164232,35.520609,26.91265,68,0
18,0,0,18.466714,27.7943,25.674143,76,0
18,0,0,9.726765,28.202691,22.235539,565,0
18,0,0,22.371628,27.858167,23.531802,140,0
18,0,0,16.098348,31.360548,25.077108,231,0
18,0,0,6.381732,26.844055,23.396342,258,0
18,0,0,6.417541,37.337853,21.966054,143,0
18,0,0,14.746743,34.015848,24.629111,111,0
18,0,0,1.583356,26.682922,20.924435,395,0
18,0,0,10.555039,34.621013,26.198029,174,0
18,0,0,8.934754,31.270209,23.154146,110,0
18,0,0,9.527302,34.906446,23.11988,360,0
18,0,0,-0.112934,31.525546,23.135858,156,0
18,0,0,11.194551,36.243363,24.793757,186,0
18,0,0,-1.606098,26.895106,24.126845,152,0
18,0,0,-3.450436,33.906293,20.974945,187,0
18,0,0,7.497847,41.464936,26.145901,131,0
18,0,0,14.204969,34.279059,25.012013,144,0
18,0,0,17.563748,38.795449,24.758829,90,0
18,0,0,15.632606,38.18341,26.246797,106,0
18,0,0,17.308803,42.968585,24.927783,99,0
18,0,0,2.825777,32.472185,22.833156,143,0
18,0,0,-3.611625,35.87692,22.677489,81,0
18,0,0,11.809057,36.272238,22.375074,168,0
18,0,0,11.533005,44.809284,26.610437,75,0
18,0,0,2.441744,34.307867,25.109372,143,0
18,0,0,10.873526,38.416848,26.539471,141,0
18,0,0,-5.508943,43.085746,24.875205,73,0
18,0,0,14.729718,37.77262,24.223784,90,0
18,0,0,13.785505,39.162546,27.127007,110,0
18,0,0,1.773105,36.482604,25.759877,88,0
18,0,0,-4.6444,34.727656,25.721257,228,0
18,0,0,5.728199,33.98156,25.0531,206,0
18,0,0,-0.789352,28.381247,22.905032,219,0
18,0,0,9.150856,32.498687,23.180604,349,0
18,0,0,-6.367528,32.745616,23.739012,150,0
18,0,0,11.455412,28.682157,21.078184,450,0
18,0,0,7.545576,34.954493,24.240473,172,0
18,0,0,5.65459,32.666725,24.396029,151,0
18,0,0,5.941406,37.203959,22.903266,156,0
18,0,0,17.747074,38.89547,27.886071,65,0
18,0,0,8.155834,37.988189,27.563099,108,0
18,0,0,5.608887,35.835661,24.224567,137,0
18,0,0,3.264444,34.603321,26.117303,178,0
18,0,0,9.505368,36.278452,26.668893,187,0
18,0,0,1.353616,44.113201,24.485152,197,0
18,0,0,18.45262,32.002563,25.63988,152,0
18,0,0,15.993443,39.474222,27.52322,182,1
18,0,0,7.634916,39.537003,26.688822,420,1
18,0,0,9.369842,36.431458,24.173518,565,1
18,0,0,-9.740123,30.183938,25.66498,1672,1
18,0,0,3.280273,39.861467,27.610313,123,1
18,0,0,13.00635,36.001751,25.803249,151,1
18,0,0,12.315033,29.393755,23.553708,7103,1
18,0,0,7.842798,32.336793,25.196927,345,1
18,0,0,0.69076,31.181643,19.559438,4252,1
18,0,0,19.702477,29.328008,23.318577,63,1
18,0,0,25.305112,29.730046,26.651216,128,1
18,0,0,25.260266,39.427459,26.760087,94,1
18,0,0,5.62638,30.993697,24.780123,190,1
