Tmean,Tsd,Tsd_short,CTmin,CTmax,Topt,Inc,Sigma,Scale,Tpers,Fec,Dens,BRate,Rep,Tmax,Tmin,CTrange,CTmax_sd,CTmin_sd
18,0,2.5,-1.612249,34.078905,24.825222,9.494083,7.637268,0.646347,38903,0.847079,212,9.14,1,20.5,15.5,35.691154,0.316629424362765,-0.80234302079516
18,0,2.5,1.06704,36.42098,24.738443,11.986035,6.838205,0.764912,50657,0.847079,257,11.83,1,20.5,15.5,35.35394,0.857344576863381,-0.389931016597347
18,0,2.5,1.139461,31.833883,25.679386,6.314384,7.089104,1.170005,38973,0.847079,486,20.36,1,20.5,15.5,30.694422,-0.201679089710114,-0.378783548087601
18,0,2.5,10.532889,34.863791,24.71407,10.413398,4.096666,0.737036,28938,0.847079,56,3.06,1,20.5,15.5,24.330902,0.497836154798638,1.06710842839118
18,0,2.5,2.520609,28.166158,20.608338,7.754164,5.225191,1.201925,53917,0.847079,527,22.38,1,20.5,15.5,25.645549,-1.04844722595909,-0.166189081878916
18,0,2.5,2.715945,43.900097,27.477496,16.849241,7.153127,0.769547,48634,0.847079,156,6.86,1,20.5,15.5,41.184152,2.58404926788521,-0.136121809833241
18,0,2.5,1.014087,35.880725,25.527801,10.62188,7.081532,0.609535,17051,0.847079,116,5.42,1,20.5,15.5,34.866638,0.732615836445495,-0.398081855442387
18,0,2.5,10.908787,26.672645,24.249393,2.486205,3.85384,1.336372,37747,0.847079,359,15.24,1,20.5,15.5,15.763858,-1.39325476182223,1.12496887105113
18,0,2.5,5.512964,34.458581,22.679998,12.084578,4.95922,0.968621,54461,0.847079,412,17.54,1,20.5,15.5,28.945617,0.404285270670345,0.294411892044146
18,0,2.5,6.182062,34.698113,27.570569,7.31271,6.178721,0.869232,99999,1.042596,137,5.95,2,20.5,15.5,28.516051,0.459586053911179,0.397403412251465
18,0,2.5,9.843167,30.14791,23.372106,6.951831,3.908246,0.717351,13323,1.042596,53,2.41,2,20.5,15.5,20.304743,-0.590919890199817,0.960942340164294
18,0,2.5,10.153629,37.867924,26.120333,12.052779,4.612468,0.926502,99999,1.042596,97,3.79,2,20.5,15.5,27.714295,1.19140072178609,1.00873048681337
18,0,2.5,3.605726,38.103238,24.201085,14.263315,5.949596,0.543929,71021,1.042596,55,2.56,2,20.5,15.5,34.497512,1.24572769483158,0.000838542524094676
18,0,2.5,12.865465,28.372642,25.804242,2.635123,3.737759,2.037835,40566,1.042596,275,11.33,2,20.5,15.5,15.507177,-1.00077623867263,1.42615231768558
18,0,2.5,10.62018,33.49687,24.276602,9.4598,3.945073,0.982676,24135,1.042596,183,7.17,2,20.5,15.5,22.87669,0.182254930042261,1.08054477521992
18,0,2.5,7.968039,33.966586,26.61684,7.540684,5.387273,1.252232,68709,1.042596,189,9.59,2,20.5,15.5,25.998547,0.290698322577503,0.672311551694876
18,0,2.5,5.247603,29.323101,25.508342,3.913862,5.852931,0.928201,96332,1.042596,239,9.12,2,20.5,15.5,24.075498,-0.781343648712622,0.253565957975094
18,0,2.5,-0.343112,27.514733,24.430262,3.164602,7.156542,0.583311,86191,1.042596,96,3.78,2,20.5,15.5,27.857845,-1.19884179838641,-0.606989949972416
18,0,2.5,5.478179,41.847398,26.235294,16.017688,5.996324,0.674085,40623,1.042596,21,0.98,2,20.5,15.5,36.369219,2.11014238923151,0.289057579177553
18,0,2.5,6.535951,39.98683,24.060876,16.339692,5.062608,0.642147,36776,1.042596,96,3.92,2,20.5,15.5,33.450879,1.68059281893262,0.451876099503031
18,0,2.5,-1.093467,31.365951,24.177472,7.375227,7.300279,0.945957,85726,1.042596,348,15.25,2,20.5,15.5,32.459418,-0.309710609938936,-0.722489028052403
18,0,2.5,6.206824,30.817742,25.420863,5.537084,5.550559,1.106915,21402,1.042596,308,12.44,2,20.5,15.5,24.610918,-0.436275691346325,0.40121492569699
18,0,2.5,13.59557,27.167765,23.262941,4.006267,2.792714,1.667836,50189,1.042596,275,10.4,2,20.5,15.5,13.572195,-1.27894634458277,1.53853439603728
18,0,2.5,12.096048,33.839775,21.723282,12.431265,2.781119,1.02765,76345,1.042596,246,10.49,2,20.5,15.5,21.743727,0.261421450912952,1.30771910386137
18,0,2.5,11.022099,34.964534,24.372936,10.866755,3.856795,1.190908,44141,1.042596,272,10.52,2,20.5,15.5,23.942435,0.521094703994702,1.14241052404925
18,0,2.5,-5.473907,39.827842,23.706545,16.540109,8.429661,0.676838,10737,1.042596,217,9.18,2,20.5,15.5,45.301749,1.64388723919424,-1.39675225223922
18,0,2.5,7.10941,32.589558,23.62317,9.199323,4.770502,0.964956,98118,1.042596,345,12.18,2,20.5,15.5,25.480148,-0.0272163065516319,0.540146299363991
18,0,2.5,1.559259,40.463423,24.55652,16.320146,6.643458,0.71816,68562,1.042596,187,7.2,2,20.5,15.5,38.904164,1.79062390533068,-0.314165757868542
18,0,2.5,13.494024,30.393779,25.61185,4.906157,3.500603,1.562369,44457,1.042596,140,6.23,2,20.5,15.5,16.899755,-0.534156082964705,1.52290383532574
18,0,2.5,-3.656044,31.230693,24.128904,7.286285,8.026527,0.765694,93082,1.042596,245,10.31,2,20.5,15.5,34.886737,-0.340937641565561,-1.11693603114958
18,0,2.5,7.66659,38.526819,24.86218,14.01963,4.967469,0.694692,24987,1.042596,30,1.73,2,20.5,15.5,30.860229,1.34351989406148,0.625910739295233
18,0,2.5,1.170377,39.588709,27.957846,11.933019,7.738375,0.625055,88490,1.042596,57,2.14,2,20.5,15.5,38.418332,1.58867857313405,-0.374024774576502
18,0,2.5,8.212475,30.990498,24.171035,6.996625,4.610115,0.90587,31893,1.042596,221,8.57,2,20.5,15.5,22.778023,-0.396391491700542,0.709936586044697
18,0,2.5,4.476237,24.067753,20.983105,3.164783,4.768511,1.242159,81247,1.042596,411,17.58,2,20.5,15.5,19.591516,-1.99464650846895,0.1348327425474
18,0,2.5,0.770726,39.586832,22.848356,17.173321,6.377795,0.574611,74815,1.042596,142,5.4,2,20.5,15.5,38.816106,1.58824522990582,-0.435541419436261
18,0,2.5,8.77032,25.21556,22.967714,2.306242,4.101349,1.209889,63409,1.042596,344,15.46,2,20.5,15.5,16.44524,-1.729652160702,0.795803386707757
18,0,2.5,5.847047,34.373163,24.044978,10.596499,5.257026,0.68198,1169,1.042596,123,4.97,2,20.5,15.5,28.526116,0.384564806169294,0.345835922672577
18,0,2.5,-7.62103,34.893001,24.970819,10.179948,9.415147,0.526444,46078,1.042596,116,5.32,2,20.5,15.5,42.514031,0.504579871205902,-1.72725011928127
18,0,2.5,2.099193,32.709471,24.475505,8.447875,6.464078,0.902216,80776,1.042596,306,12.29,2,20.5,15.5,30.610278,0.000468022977443161,-0.231055924224414
18,0,2.5,10.569424,26.862938,23.102782,3.857841,3.620642,1.65861,99604,1.042596,399,16.07,2,20.5,15.5,16.293514,-1.34932179276069,1.07273211160466
18,0,2.5,10.333649,36.86526,20.94199,16.336938,3.064542,0.708572,58670,1.042596,199,7.62,2,20.5,15.5,26.531611,0.959915556850347,1.03644022958307
18,0,2.5,4.286772,25.735488,18.838255,7.076415,4.203638,1.066096,23609,1.042596,456,18.73,2,20.5,15.5,21.448716,-1.60961631735397,0.10566916953406
18,0,2.5,-0.159555,31.484773,24.791276,6.867386,7.207806,1.145121,59237,1.042596,432,17.29,2,20.5,15.5,31.644328,-0.282278159718328,-0.578735771250174
18,0,2.5,14.625398,30.41231,23.062261,7.540994,2.437245,1.146474,80264,1.042596,102,4.05,2,20.5,15.5,15.786912,-0.529877828642794,1.69705161066364
18,0,2.5,0.83316,31.990159,24.060954,8.135197,6.710055,1.056668,35922,1.042596,433,16.83,2,20.5,15.5,31.156999,-0.165599629755934,-0.425931209014733
18,0,2.5,14.131293,29.688028,23.620061,6.225606,2.741119,1.458851,6888,1.042596,233,8.75,2,20.5,15.5,15.556735,-0.697092905906952,1.62099604766384
18,0,2.5,3.595181,38.097034,26.96391,11.422349,6.750768,0.736917,89858,1.042596,122,4.68,2,20.5,15.5,34.501853,1.24429537656419,-0.000784606223302843
18,0,2.5,-1.209521,31.113494,21.973733,9.377201,6.697188,1.074563,61543,1.042596,486,18.74,2,20.5,15.5,32.323015,-0.367995389570181,-0.740352745902614
18,0,2.5,13.039988,29.100649,20.517056,8.806584,2.159978,1.37162,99999,1.613248,276,10.75,3,20.5,15.5,16.060661,-0.832701170185704,1.45301592971423
18,0,2.5,-9.526166,31.053417,22.657726,8.613801,9.297296,0.601033,99999,1.613248,121,5.71,3,20.5,15.5,40.579583,-0.381865374185011,-2.02049991653323
18,0,2.5,3.528015,31.908286,23.097886,9.039283,5.653352,0.678483,9605,1.613248,111,4.47,3,20.5,15.5,28.380271,-0.184501659657061,-0.0111231940628194
18,0,2.5,2.662586,36.645928,24.887797,12.063593,6.420428,0.647255,15135,1.613248,31,1.17,3,20.5,15.5,33.983342,0.909278350173248,-0.144335142598759
18,0,2.5,0.658221,28.03848,24.940532,3.178429,7.014684,1.219552,99999,1.613248,370,15.19,3,20.5,15.5,27.380259,-1.07792426202368,-0.452858854222981
18,0,2.5,7.635122,33.287624,22.985322,10.569943,4.434372,0.876507,44586,1.613248,186,7.22,3,20.5,15.5,25.652502,0.133946279465254,0.62106699868043
18,0,2.5,0.078531,26.719338,21.377061,5.481063,6.152728,0.825846,21056,1.613248,235,10.79,3,20.5,15.5,26.640807,-1.38247474298606,-0.542088166444779
18,0,2.5,5.047267,37.236296,23.656779,13.932296,5.375924,0.683555,88444,1.613248,98,3.3,3,20.5,15.5,32.189029,1.04557668526136,0.222729056366879
18,0,2.5,4.406895,24.243909,23.927747,0.324376,5.639192,0.873375,82304,1.613248,175,6.97,3,20.5,15.5,19.837014,-1.95397735039165,0.124159211922266
18,0,2.5,6.010542,29.201701,24.592755,4.728681,5.368037,1.336416,1690,1.613248,301,13.7,3,20.5,15.5,23.191159,-0.809371282120423,0.371002039738082
18,0,2.5,10.892776,34.523989,22.789949,12.038876,3.43686,0.967188,61404,1.613248,122,4.35,3,20.5,15.5,23.631213,0.419386023931773,1.12250436326597
18,0,2.5,-1.055437,27.141486,23.068871,4.178417,6.96904,0.724779,95341,1.613248,149,6.1,3,20.5,15.5,28.196923,-1.28501338064803,-0.716635225599721
18,0,2.5,-5.83446,38.950702,23.69636,15.650632,8.530875,0.811442,25740,1.613248,249,10.46,3,20.5,15.5,44.785162,1.44138181606971,-1.45225070177174
18,0,2.5,4.667769,29.495401,21.966874,7.724109,4.997373,0.908834,27007,1.613248,239,9.86,3,20.5,15.5,24.827632,-0.741564725844714,0.164314480421894
18,0,2.5,10.367839,28.751258,22.746137,6.161127,3.575848,1.732203,98360,1.613248,341,14.31,3,20.5,15.5,18.383419,-0.913365114699583,1.04170295653172
18,0,2.5,-4.158252,31.155376,25.099451,6.21325,8.451978,0.771685,26929,1.613248,219,8.52,3,20.5,15.5,35.313628,-0.358326086914616,-1.19423885581842
18,0,2.5,-2.078325,31.095167,21.506282,9.837993,6.813131,0.778135,56851,1.613248,232,9.74,3,20.5,15.5,33.173492,-0.3722265463862,-0.874084194393268
18,0,2.5,0.782946,34.202614,24.086376,10.379045,6.731905,0.697201,58868,1.613248,129,5.12,3,20.5,15.5,33.419668,0.345190136893618,-0.433660444785413
18,0,2.5,-4.695142,31.580899,21.921279,9.910565,7.688963,0.72222,94009,1.613248,186,6.78,3,20.5,15.5,36.276041,-0.260085537898244,-1.27688013898488
18,0,2.5,12.327126,32.865979,23.973171,9.123832,3.364314,1.055688,33591,1.613248,58,2.11,3,20.5,15.5,20.538853,0.0366010448010686,1.34328799587191
18,0,2.5,5.815625,29.122607,25.566643,3.648344,5.705682,0.817439,10445,1.613248,61,3.02,3,20.5,15.5,23.306982,-0.827631723938847,0.340999262649748
18,0,2.5,2.06763,26.894446,22.18716,4.829576,5.812138,0.90814,19577,1.613248,314,11.94,3,20.5,15.5,24.826816,-1.34204753680177,-0.235914287800906
18,0,2.5,11.986219,37.774334,23.698846,14.441153,3.383548,0.992785,84151,1.613248,69,2.83,3,20.5,15.5,25.788115,1.16979358660787,1.29081357481652
18,0,2.5,12.412118,32.258447,24.31154,8.153358,3.43751,1.089939,65064,1.613248,53,2.52,3,20.5,15.5,19.846329,-0.103659945145456,1.35637046702779
18,0,2.5,3.916668,31.125141,21.880567,9.484736,5.189419,0.996541,90616,1.613248,295,13.09,3,20.5,15.5,27.208473,-0.365306445201971,0.0487005736111765
18,0,2.5,2.850127,33.55188,26.259222,7.482114,6.762429,0.898012,54946,1.613248,155,5.93,3,20.5,15.5,30.701753,0.194955095723999,-0.115467723041085
18,0,2.5,5.554404,36.70042,26.231244,10.741152,5.973134,0.860984,8680,1.613248,133,4.48,3,20.5,15.5,31.146016,0.921858925129245,0.30079058185848
18,0,2.5,8.100479,27.225216,23.418098,3.906022,4.42496,0.982075,36758,1.613248,192,7.61,3,20.5,15.5,19.124737,-1.26568262492122,0.692697499547444
18,0,2.5,2.193698,28.865953,22.091375,6.950574,5.748049,1.019183,74642,1.613248,325,13.47,3,20.5,15.5,26.672255,-0.886885465492765,-0.216509155862839
18,0,2.5,8.818702,35.129587,25.159981,10.228605,4.720675,0.940517,5169,1.613248,95,3.93,3,20.5,15.5,26.310885,0.559200511052838,0.803250630206722
18,0,2.5,3.989051,46.339316,22.267497,24.697177,5.280285,0.560071,21839,1.613248,49,2.39,3,20.5,15.5,42.350265,3.14719206799511,0.0598421929362475
18,0,2.5,5.534875,32.685262,26.731125,6.108818,6.123182,0.932422,15938,1.613248,160,5.24,3,20.5,15.5,27.150387,-0.0051211119251056,0.29778456271311
18,0,2.5,3.075424,31.451852,24.83222,6.791602,6.285112,0.723231,50226,1.613248,72,3.45,3,20.5,15.5,28.376428,-0.289878635166584,-0.0807886767307557
18,0,2.5,3.516321,31.460814,24.225893,7.422876,5.98259,0.887259,48207,1.613248,209,8.13,3,20.5,15.5,27.944493,-0.287809577089148,-0.0129232036836886
18,0,2.5,4.031286,27.024787,20.147969,7.055469,4.655794,0.954257,37744,1.613248,312,12.72,3,20.5,15.5,22.993501,-1.3119556935892,0.0663432538510255
18,0,2.5,4.333209,36.053758,24.769968,11.57693,5.903779,0.719288,74059,1.613248,17,1.78,3,20.5,15.5,31.720549,0.772563987116434,0.112817027133197
18,0,2.5,1.2641,28.316014,24.016756,4.410948,6.572797,0.944078,29322,1.613248,290,10.98,3,20.5,15.5,27.051914,-1.01384995221972,-0.359598376278509
18,0,2.5,5.602111,31.203174,26.005842,5.332352,5.894238,0.990563,88914,1.613248,186,7.42,3,20.5,15.5,25.601063,-0.347290956588207,0.308133925366502
18,0,2.5,8.837173,28.200306,25.005984,3.277307,4.670853,1.056269,36452,1.613248,146,6.51,3,20.5,15.5,19.363133,-1.04056347286511,0.806093795736658
18,0,2.5,9.295157,35.292735,26.203998,9.324852,4.884633,0.945222,22762,1.613248,24,1.1,3,20.5,15.5,25.997578,0.596866510519196,0.876589400850751
18,0,2.5,7.267235,25.696677,23.889992,1.853621,4.801989,1.142922,68879,1.613248,230,9.83,3,20.5,15.5,18.429442,-1.61857661784977,0.564439656505576
18,0,2.5,7.663176,36.618376,23.704673,13.249185,4.634074,1.073262,16107,1.613248,263,9.47,3,20.5,15.5,28.9552,0.902917416436414,0.625385236229931
18,0,2.5,12.508926,32.184025,23.51914,8.889988,3.180635,1.250565,3078,1.613248,169,6.42,3,20.5,15.5,19.675099,-0.12084176173092,1.37127172676587
18,0,2.5,11.479151,31.726794,24.250409,7.670613,3.689366,1.354068,98039,1.613248,202,7.52,3,20.5,15.5,20.247643,-0.226402740731596,1.21276267021288
18,0,2.5,4.704794,30.279389,22.074249,8.4183,5.017695,0.763095,63416,1.613248,164,5.75,3,20.5,15.5,25.574595,-0.560565316782813,0.170013587332505
18,0,2.5,4.356567,32.770086,23.58296,9.425797,5.554129,0.968144,59935,1.613248,261,10.08,3,20.5,15.5,28.413519,0.0144622157205552,0.11641242859756
18,0,2.5,1.676687,37.467607,26.162549,11.598751,7.073486,0.661856,47798,1.613248,39,1.36,3,20.5,15.5,35.79092,1.0989794851888,-0.296090545814545
18,0,2.5,5.344769,32.284346,27.122808,5.295628,6.291249,0.795786,47067,1.613248,14,0.7,3,20.5,15.5,26.939577,-0.097680639728416,0.268522323189852
18,0,2.5,11.668277,32.750418,25.423188,7.517582,3.973525,1.256417,73333,1.613248,120,4.15,3,20.5,15.5,21.082141,0.00992146206434012,1.24187406234188
18,0,2.5,5.194289,31.934244,27.233994,4.822357,6.366839,0.926775,99999,1.54354,191,6.63,4,20.5,15.5,26.739955,-0.178508732902533,0.245359551875639
18,0,2.5,8.766861,27.516131,23.761589,3.852081,4.331683,1.45601,21505,1.54354,362,14.86,4,20.5,15.5,18.74927,-1.19851904194898,0.795270956976392
18,0,2.5,4.574642,27.834878,23.895631,4.041584,5.581455,0.839972,49871,1.54354,216,9.08,4,20.5,15.5,23.260236,-1.12492988160436,0.149979821967756
18,0,2.5,7.328667,34.338475,24.008235,10.598607,4.818401,0.780713,53318,1.54354,135,4.41,4,20.5,15.5,27.009808,0.376556383206776,0.573895633162772
18,0,2.5,4.864166,26.778236,23.058738,3.816126,5.256055,1.200073,58541,1.54354,408,16.05,4,20.5,15.5,21.91407,-1.36887695425087,0.19454506786074
18,0,2.5,-2.681819,35.965939,20.552948,15.813401,6.712069,0.500717,10985,1.54354,69,3.28,4,20.5,15.5,38.647758,0.752289203440654,-0.966977559036408
18,0,2.5,13.494126,30.429131,21.150236,9.519951,2.2117,1.383906,21846,1.54354,295,11.31,4,20.5,15.5,16.935005,-0.525994362237912,1.52291953576882
18,0,2.5,7.701302,26.572094,26.422437,0.153545,5.408169,1.29273,2808,1.54354,312,11.63,4,20.5,15.5,18.870792,-1.41646898395392,0.631253815570213
18,0,2.5,12.053505,29.171331,23.753132,5.558957,3.379793,1.790456,7937,1.54354,315,11.67,4,20.5,15.5,17.117826,-0.816382807874912,1.30117063376554
18,0,2.5,2.264107,34.541269,20.644073,14.258228,5.309612,0.619158,2303,1.54354,154,5.83,4,20.5,15.5,32.277162,0.42337545972491,-0.205671386289059
18,0,2.5,-2.97218,36.230523,25.864001,10.635832,8.330208,0.608758,54635,1.54354,64,3.31,4,20.5,15.5,39.202703,0.813373745101029,-1.01167164091816
18,0,2.5,-9.318563,31.114368,26.909243,4.314369,10.465504,0.702897,44475,1.54354,171,6.76,4,20.5,15.5,40.432931,-0.367793609079255,-1.98854443531881
18,0,2.5,7.445669,37.469959,23.763482,14.062555,4.713897,0.856263,70564,1.54354,224,8.14,4,20.5,15.5,30.02429,1.09952249172731,0.59190527277804
18,0,2.5,1.146065,28.50351,25.16484,3.425405,6.938554,0.813622,10301,1.54354,190,7.68,4,20.5,15.5,27.357445,-0.970562726903173,-0.377767021361398
18,0,2.5,-0.038605,34.595527,20.646521,14.311384,5.975528,0.780721,74284,1.54354,257,10.63,4,20.5,15.5,34.634132,0.435902011071206,-0.560118432132324
18,0,2.5,5.544084,36.592282,25.144106,11.745587,5.662063,0.722308,47213,1.54354,58,2.97,4,20.5,15.5,31.048198,0.896893091344625,0.299202066441397
18,0,2.5,7.238914,34.534881,24.136327,10.668696,4.881332,1.0599,85539,1.54354,302,11.04,4,20.5,15.5,27.295967,0.42190066135416,0.560080320737436
18,0,2.5,12.742718,30.691363,23.678521,7.195027,3.159139,1.404097,83123,1.54354,236,8.64,4,20.5,15.5,17.948645,-0.465452827116048,1.40725837370296
18,0,2.5,9.509479,30.021237,27.443835,2.64436,5.180884,1.23173,24315,1.54354,138,5.19,4,20.5,15.5,20.511758,-0.620164901786854,0.909579110271304
18,0,2.5,6.440155,23.392461,22.325965,1.094202,4.589099,1.294395,10158,1.54354,425,16.33,4,20.5,15.5,16.952306,-2.15055125821541,0.437130612788408
18,0,2.5,0.994442,34.953323,22.050958,13.237554,6.082815,0.741592,81055,1.54354,221,8.54,4,20.5,15.5,33.958881,0.518506419001828,-0.401105729993608
18,0,2.5,7.701565,36.727852,27.361657,9.609517,5.679416,0.889448,72070,1.54354,68,2.27,4,20.5,15.5,29.026287,0.928192154450849,0.631294298085203
18,0,2.5,6.238514,34.244469,23.521466,11.001574,4.992706,0.670505,4776,1.54354,35,1.14,4,20.5,15.5,28.005955,0.354853206055757,0.40609283786437
18,0,2.5,-6.423473,34.119938,23.63254,10.759848,8.682594,0.563723,64407,1.54354,80,2.75,4,20.5,15.5,40.543411,0.326102718280576,-1.54291506527585
18,0,2.5,1.593071,31.903476,25.571552,6.49642,6.926913,0.687808,77212,1.54354,83,3.59,4,20.5,15.5,30.310405,-0.185612144967534,-0.308961214914819
18,0,2.5,9.109888,30.130948,26.056877,4.179911,4.895653,0.947233,30708,1.54354,100,3.11,4,20.5,15.5,21.02106,-0.594835909292593,0.848071700966295
18,0,2.5,-5.26675,39.076327,24.539487,14.91449,8.610438,0.590872,48530,1.54354,94,4.17,4,20.5,15.5,44.343077,1.47038487576374,-1.36486542198179
18,0,2.5,12.011455,32.003377,21.939492,10.325332,2.868016,0.973853,21451,1.54354,208,7.39,4,20.5,15.5,19.991922,-0.162547988418336,1.29469804914457
18,0,2.5,4.027788,29.573054,21.425299,8.359424,5.0258,0.991667,94629,1.54354,339,14.08,4,20.5,15.5,25.545266,-0.72363696787918,0.0658048210090723
18,0,2.5,8.079844,25.714091,23.589349,2.17994,4.480392,1.236128,48170,1.54354,334,12.29,4,20.5,15.5,17.634247,-1.61455624545963,0.68952123834284
18,0,2.5,-2.315401,36.83416,25.338529,11.794274,7.988679,0.741714,64219,1.54354,213,7.73,4,20.5,15.5,39.149561,0.952735495903208,-0.910576334027029
18,0,2.5,6.428524,31.16259,24.205049,7.13829,5.13529,0.787197,62712,1.54354,173,5.84,4,20.5,15.5,24.734066,-0.356660589819032,0.435340300500027
18,0,2.5,10.082813,37.740693,24.783355,13.293955,4.246699,0.917209,9632,1.54354,109,3.48,4,20.5,15.5,27.65788,1.16202688466823,0.997830069393201
18,0,2.5,5.317939,23.13306,22.201711,0.955544,4.877391,1.174894,7782,1.54354,371,14.77,4,20.5,15.5,17.815121,-2.21043920000798,0.264392490957261
18,0,2.5,4.167076,34.080476,21.6417,12.761921,5.048077,0.89989,77908,1.54354,333,13,4,20.5,15.5,29.9134,0.316992121332152,0.0872448535104952
18,0,2.5,7.353599,37.59405,26.810159,11.064044,5.620619,1.012763,82227,1.54354,170,7.02,4,20.5,15.5,30.240451,1.12817139664665,0.577733314013423
18,0,2.5,6.909643,34.945327,24.443294,10.774863,5.065128,0.6953,59291,1.54354,48,1.6,4,20.5,15.5,28.035684,0.516660381466994,0.509396981599994
18,0,2.5,10.754931,36.324177,24.937262,11.682733,4.096998,0.971111,39141,1.54354,87,3.21,4,20.5,15.5,25.569246,0.834995655967373,1.10128644585629
18,0,2.5,3.26973,34.781448,26.300747,8.701019,6.65321,0.960086,86611,1.54354,229,8.57,4,20.5,15.5,31.511718,0.478825615937859,-0.0508799483749642
18,0,2.5,4.867957,26.741687,25.610038,1.161049,5.991981,0.87923,99167,1.54354,104,5.28,4,20.5,15.5,21.87373,-1.37731502651958,0.195128600995058
18,0,2.5,10.065732,37.833432,25.434059,12.721493,4.439609,1.119086,40119,1.54354,166,6.26,4,20.5,15.5,27.7677,1.18343754936845,0.995200860881651
18,0,2.5,9.449626,29.828001,24.42455,5.543826,4.325962,1.058456,36506,1.54354,196,8.28,4,20.5,15.5,20.378375,-0.664777321631909,0.900366182629958
