Tmean,Tsd_short,CTmax_CTmin_hv
14,2.5,13.4834735163462
14.8,2.5,13.0516997101903
15.6,2.5,13.0564401967957
16.4,2.5,12.7445864329883
17.2,2.5,13.2946117667689
18,2.5,13.037173389971
18.8,2.5,13.3010520094372
19.6,2.5,12.8226449555918
20.4,2.5,12.8410291779811
21.2,2.5,13.0580255115301
22,2.5,13.2932378326267
