Tmean,Tsd,Tsd_short,CTmin,CTmax,Topt,Inc,Sigma,Scale,Tpers,Fec,Dens,BRate,Rep,Tmax,Tmin,CTrange,CTmax_sd,CTmin_sd
18,0,0,0.859879,33.353614,24.092994,9.5012,6.711592,0.87661,43262,1.255459,266,10.61,2,18,18,32.493735,0.149181399140548,-0.42181846255843
18,0,0,-16.437762,29.252402,23.610113,5.788869,11.569047,0.640533,55795,1.255459,198,7.61,2,18,18,45.690164,-0.797665935815572,-3.0843736377203
18,0,0,-0.127217,30.167624,24.689239,5.620706,7.168988,0.62613,76632,1.255459,93,4.56,2,18,18,30.294841,-0.586368516517762,-0.573758115091488
18,0,0,2.981471,31.795893,22.645009,9.388613,5.680411,0.565329,67059,1.255459,91,2.85,2,18,18,28.814422,-0.210449845831715,-0.0952504779886256
18,0,0,4.01501,33.400824,22.846749,10.828257,5.440121,1.026073,87351,1.255459,323,14.35,2,18,18,29.385814,0.160080777832329,0.0638379556990443
18,0,0,4.51914,38.794365,22.037162,17.192535,5.060613,0.662009,43443,1.255459,121,5.4,2,18,18,34.275225,1.40528827303779,0.141436625971734
18,0,0,2.964321,32.943894,24.676383,8.482291,6.272189,0.729839,7714,1.255459,151,6.45,2,18,18,29.979573,0.0545892907398554,-0.0978903073881389
18,0,0,2.234388,26.487103,23.484274,3.080839,6.138676,1.052574,11827,1.255459,379,14.62,2,18,18,24.252715,-1.43609086691078,-0.210245910482886
18,0,0,4.129881,28.855441,22.166815,6.862389,5.210517,0.612751,68703,1.255459,162,5.9,2,18,18,24.72556,-0.889312372266923,0.0815195791947579
18,0,0,3.854405,32.246554,25.654829,6.76297,6.297716,0.890777,60657,1.255459,206,7.3,2,18,18,28.392149,-0.106405683564886,0.039116684520687
18,0,0,-6.508074,30.968071,24.396107,6.742695,8.927613,0.661303,47474,1.255459,165,6.49,2,18,18,37.476145,-0.401569216036924,-1.55593735139994
18,0,0,2.270637,38.858298,21.106504,18.212964,5.441313,0.728708,60723,1.255459,246,10.35,2,18,18,36.587661,1.42004849286201,-0.204666250080381
18,0,0,3.732079,27.877755,24.357992,3.611202,5.958422,1.170657,31296,1.255459,422,16.12,2,18,18,24.145676,-1.11503086317252,0.0202875433472258
18,0,0,8.768515,36.563615,22.44264,14.487821,3.950187,0.958346,35583,1.255459,257,10.44,2,18,18,27.7951,0.890274737416277,0.79552555043568
18,0,0,-0.415907,32.434939,22.337233,10.360032,6.572937,0.596664,36501,1.255459,140,5.64,2,18,18,32.850846,-0.0629132147055087,-0.618194986773441
18,0,0,11.203786,27.174377,23.936569,3.321923,3.678251,1.198103,6387,1.255459,246,8.99,2,18,18,15.970591,-1.27741983130359,1.1703768613151
18,0,0,-5.491072,27.339344,22.225712,5.246478,8.006836,1.031429,92794,1.255459,475,17.71,2,18,18,32.830416,-1.23933387907637,-1.39939439052742
18,0,0,5.655116,33.820073,26.508787,7.501225,6.024217,0.867757,28888,1.255459,111,4.22,2,18,18,28.164957,0.25687284767242,0.316292768358992
18,0,0,4.683451,34.499254,23.814993,10.961825,5.526728,0.96385,59773,1.255459,292,12.22,3,18,18,29.815803,0.413675451342465,0.166728346581846
18,0,0,3.672693,42.242095,24.81949,17.875224,6.108896,0.639538,99999,1.255459,101,3.59,3,18,18,38.569402,2.20126613571552,0.0111464991070221
18,0,0,6.150009,33.071717,26.550414,6.690719,5.893278,0.925537,99999,1.255459,175,6.39,3,18,18,26.921708,0.0840998029728479,0.392469624977844
18,0,0,4.195437,37.66352,23.663892,14.363321,5.624055,0.695608,21211,1.255459,134,5.3,3,18,18,33.468083,1.14420994436362,0.0916103463151364
18,0,0,9.740527,32.52618,24.728386,8.000372,4.329699,0.959763,35224,1.255459,163,6.43,3,18,18,22.785653,-0.0418483934554177,0.945143384504466
18,0,0,11.042384,38.470732,26.050705,12.742684,4.33561,1.048325,40163,1.255459,24,1.3,3,18,18,27.428348,1.33057108125305,1.14553291118447
18,0,0,1.868786,24.730794,21.159729,3.663837,5.572776,0.844008,48969,1.255459,355,12.89,3,18,18,22.862008,-1.84157014864736,-0.266521531947659
18,0,0,1.619148,31.135398,20.31734,11.099098,5.401541,0.495225,87326,1.255459,72,3.32,3,18,18,29.51625,-0.362938410310177,-0.304947288894346
18,0,0,5.445618,32.083308,26.815213,5.404953,6.173258,1.076839,58054,1.255459,284,10.42,3,18,18,26.63769,-0.144094308303682,0.284045597540378
18,0,0,7.81438,34.372692,24.064844,10.575633,4.694441,0.784429,22285,1.255459,121,4.76,3,18,18,26.558312,0.384456066339516,0.6486594499048
18,0,0,9.347567,36.618223,26.732369,10.142676,5.022129,1.20661,25845,1.255459,164,6.18,3,18,18,27.270656,0.902882093306996,0.884656657925298
18,0,0,4.573578,28.670487,24.816434,3.954177,5.847765,0.902181,84616,1.255459,258,10.19,3,18,18,24.096909,-0.932012725720847,0.149816044796848
18,0,0,-1.677222,31.010542,22.212247,9.026864,6.9012,0.915631,81955,1.255459,361,14.47,3,18,18,32.687764,-0.391763930876604,-0.812344049108547
18,0,0,-3.744381,39.475528,25.544763,14.292669,8.46106,0.754379,67561,1.255459,220,8.84,3,18,18,43.219909,1.56254846129938,-1.1305333844828
18,0,0,-5.626712,42.245163,28.066865,14.546634,9.733415,0.576023,28761,1.255459,54,1.71,3,18,18,47.871875,2.2019744452649,-1.42027290130001
18,0,0,8.02383,25.488865,23.615085,1.922458,4.504008,1.393327,40363,1.255459,421,17.16,3,18,18,17.465035,-1.66655420066478,0.680899232279614
18,0,0,-5.90506,27.017087,26.00945,1.033815,9.219477,0.789115,81846,1.255459,186,8.08,3,18,18,32.922147,-1.31373339356646,-1.46311787119481
18,0,0,-2.385073,30.08534,23.539237,6.716163,7.489025,0.717023,64253,1.255459,203,8.67,3,18,18,32.470413,-0.605365434041053,-0.921300660203291
18,0,0,9.418362,40.109364,25.97479,14.501773,4.782828,1.046389,48198,1.255459,163,6.42,3,18,18,30.691002,1.70888225906435,0.895553842901306
18,0,0,5.969386,33.185373,25.730428,7.648616,5.708578,1.026367,77113,1.255459,243,9.72,3,18,18,27.215987,0.110339578117798,0.364667064882901
18,0,0,12.574239,35.572535,26.112351,9.705948,3.910895,1.335321,31539,1.255459,104,3.23,3,18,18,22.998296,0.66146397203075,1.38132508988951
18,0,0,6.900804,33.224422,26.928244,6.459745,5.785535,0.857146,12284,1.255459,96,3.51,3,18,18,26.323618,0.119354825703804,0.508036430459335
18,0,0,8.911171,33.08692,23.43063,9.907149,4.194387,1.295372,86622,1.255459,377,15.13,3,18,18,24.175749,0.0876097215123766,0.81748400541043
18,0,0,8.065226,29.455719,27.215528,2.298388,5.532147,0.993066,49260,1.255459,93,3.49,3,18,18,21.390493,-0.75072611422106,0.687271149353797
18,0,0,5.83284,32.619472,22.548592,10.332509,4.828853,0.754668,66327,1.255459,151,7.7,3,18,18,26.786632,-0.0203100575750166,0.343649097233575
18,0,0,4.327556,34.145201,24.078772,10.327943,5.70574,0.59312,12678,1.255459,49,2.54,3,18,18,29.817645,0.331935190296897,0.111946883949789
18,0,0,6.487882,29.757453,24.685725,5.203486,5.257,1.156854,37758,1.255459,346,12.97,3,18,18,23.269571,-0.681064747345694,0.444477034814681
18,0,0,4.223239,30.893374,23.814729,7.26254,5.659598,0.70644,15940,1.255459,120,5.58,3,18,18,26.670135,-0.41881452190729,0.0958897945346856
18,0,0,-5.702152,31.679625,22.651741,9.262417,8.190884,0.792127,57827,1.255459,292,12.31,3,18,18,37.381777,-0.237292653748174,-1.43188507213962
18,0,0,3.823299,28.977436,24.4627,4.632023,5.962319,0.785103,94001,1.255459,225,8.66,3,18,18,25.154137,-0.861147371133606,0.0343286650862112
18,0,0,-4.999172,39.542878,28.055965,11.785329,9.548982,0.708108,59208,1.255459,161,6.96,3,18,18,44.54205,1.57809756434729,-1.3236782341647
18,0,0,7.963096,29.734721,23.974462,5.909904,4.62537,0.849237,16346,1.255459,136,5.62,3,18,18,21.771625,-0.686312887070786,0.671550695909349
18,0,0,9.497788,33.189479,25.620529,7.765582,4.657544,1.000339,34660,1.255459,92,3.78,3,18,18,23.691691,0.111287530858922,0.907779562428172
18,0,0,8.765916,25.58702,22.719016,2.942511,4.030777,1.697222,67138,1.255459,477,19.01,3,18,18,16.821104,-1.64389314335718,0.795125496989071
18,0,0,-5.577403,31.039048,23.634162,7.597256,8.438649,0.720556,60397,1.255459,200,8.78,3,18,18,36.616451,-0.38518274703869,-1.41268296848015
18,0,0,3.116549,25.276651,23.115069,2.217738,5.777181,0.791357,97018,1.255459,219,8.93,3,18,18,22.160102,-1.71554807377848,-0.0744584735788616
18,0,0,-0.409714,39.015348,25.970089,13.38416,7.620609,0.634754,3385,1.255459,77,3.65,3,18,18,39.425062,1.45630664629443,-0.617241723597278
18,0,0,-1.335559,26.05617,23.833622,2.280287,7.270884,0.823985,94046,1.255459,229,10.17,3,18,18,27.391729,-1.53558042331377,-0.759753260063305
18,0,0,8.520208,34.172787,24.077718,10.357327,4.49426,0.72084,14160,1.255459,131,4.44,3,18,18,25.652579,0.338303973618046,0.757304668878541
18,0,0,8.277695,32.330985,21.198412,11.421784,3.732542,0.794423,51251,1.255459,276,9.94,3,18,18,24.05329,-0.0869130878791047,0.719975634058473
18,0,0,5.158642,33.160376,26.677769,6.651017,6.216455,0.959111,32542,1.255459,167,7.07,3,18,18,28.001734,0.104568517555238,0.239872554872464
18,0,0,2.647897,27.232922,24.696008,2.602821,6.369268,1.006972,97519,1.255459,316,13.1,3,18,18,24.585025,-1.26390353972319,-0.14659616032759
18,0,0,-1.129653,27.990808,22.31876,5.819401,6.773787,0.516002,63652,1.255459,73,3.33,3,18,18,29.120461,-1.0889303027141,-0.72805899112242
18,0,0,0.060714,32.47434,24.140539,8.550303,6.95619,0.606506,93247,1.255459,101,4.33,3,18,18,32.413626,-0.0538167008348275,-0.544830664427935
18,0,0,8.409715,32.710245,24.720444,8.197367,4.71185,0.995885,13860,1.255459,225,8.45,3,18,18,24.30053,0.00064671645567737,0.740296933027787
18,0,0,4.066075,33.424256,21.943873,11.77863,5.164546,0.692319,74701,1.255459,204,8.61,3,18,18,29.358181,0.165490526646263,0.0716981824212685
18,0,0,-5.88038,34.953408,26.117554,9.065399,9.243576,0.788283,85782,1.255459,238,9.95,3,18,18,40.833788,0.518526042962617,-1.45931897967411
18,0,0,-3.664854,28.958296,24.305647,4.773519,8.08013,0.639359,72022,1.255459,164,6.35,3,18,18,32.62315,-0.86556622536281,-1.11829211843877
18,0,0,-2.232708,27.798768,25.351442,2.510905,7.96852,1.03529,82566,1.255459,396,15.02,3,18,18,30.031476,-1.13326660188736,-0.897847738544
18,0,0,-10.074367,33.116944,23.074826,10.303001,9.576153,0.597722,71007,1.255459,126,5.45,3,18,18,43.191311,0.094541366202951,-2.10488225569606
18,0,0,9.900074,37.783366,24.089749,14.049361,4.099119,0.798037,17462,1.255459,105,4.95,4,18,18,27.883292,1.17187880559419,0.96970180206739
18,0,0,5.10465,33.974462,21.648182,12.646502,4.779102,0.925163,99999,1.255459,396,15.22,4,18,18,28.869812,0.292516655697107,0.231561787004329
18,0,0,10.355057,42.635831,24.274182,18.838663,4.020963,0.941786,23939,1.255459,159,5.86,4,18,18,32.280774,2.29216801600756,1.03973547551805
18,0,0,12.746495,34.764296,24.789579,10.233848,3.479011,1.251133,99999,1.255459,140,5.17,4,18,18,22.017801,0.474865731520969,1.4078397518745
18,0,0,0.617519,35.813683,25.4702,10.612194,7.179453,0.72803,99999,1.255459,152,6.89,4,18,18,35.196164,0.717137841396682,-0.459123946713884
18,0,0,3.481784,38.04799,23.776673,14.64207,5.862796,0.550588,12894,1.255459,51,2.45,4,18,18,34.566206,1.23297258205964,-0.0182393429239795
18,0,0,1.5081,30.836072,22.71932,8.327615,6.127506,0.919193,30922,1.255459,310,13.43,4,18,18,29.327972,-0.432043841919924,-0.322040453626542
18,0,0,6.368659,33.562582,25.949854,7.810498,5.656624,0.885178,72174,1.255459,176,6.95,4,18,18,27.193923,0.197425867822272,0.426125525747732
18,0,0,6.400423,37.41103,25.541475,12.177912,5.529475,0.776112,77752,1.255459,76,2.88,4,18,18,31.010607,1.08591754601818,0.431014828432638
18,0,0,2.14158,32.193205,23.980957,8.425593,6.308968,1.119483,63325,1.255459,466,18.31,4,18,18,30.051625,-0.118722373965816,-0.224531466570934
18,0,0,2.282013,32.236028,27.690526,4.663589,7.340022,1.129927,83130,1.255459,332,12.6,4,18,18,29.954015,-0.108835822520823,-0.20291518889969
18,0,0,-7.076879,36.341645,25.795847,10.819766,9.496287,0.569351,28754,1.255459,106,4.67,4,18,18,43.418524,0.83902849534437,-1.64349118006409
18,0,0,1.779587,36.182543,26.849537,9.575467,7.242218,0.706271,6507,1.255459,159,5.27,4,18,18,34.402956,0.802296596411522,-0.280251569417465
18,0,0,-5.539077,45.176324,28.154336,17.4642,9.733367,0.53786,56521,1.255459,19,0.83,4,18,18,50.715401,2.87869195735092,-1.40678360395737
18,0,0,1.37016,39.875936,26.299835,13.928792,7.201695,0.715789,23811,1.255459,124,5.41,4,18,18,38.505776,1.65499070707822,-0.343272993997904
18,0,0,1.088619,26.828949,26.713075,0.118885,7.402403,0.765481,36652,1.255459,207,8.44,4,18,18,25.74033,-1.35716883750449,-0.386609449331336
18,0,0,1.121407,33.26535,24.896398,8.586367,6.868129,0.685882,65801,1.255459,186,7.18,4,18,18,32.143943,0.12880387825829,-0.381562526512022
18,0,0,-5.193648,34.797561,23.200345,11.898498,8.202468,0.637377,34600,1.255459,194,7.73,4,18,18,39.991209,0.482545626292884,-1.35361312992562
18,0,0,8.986931,30.225256,22.933376,7.481314,4.028855,1.416875,84012,1.255459,478,18.39,4,18,18,21.238325,-0.573063009363245,0.829145432542041
18,0,0,8.940073,28.760698,25.358496,3.490587,4.742961,0.91311,26407,1.255459,145,5.76,4,18,18,19.820625,-0.91118570070148,0.821932772133738
18,0,0,2.581711,33.859987,26.005118,8.058929,6.766564,0.760633,61227,1.255459,154,6.77,4,18,18,31.278276,0.26608779791821,-0.156783900772849
18,0,0,12.138426,32.169704,22.214308,10.214025,2.910725,1.219681,9505,1.255459,331,13.35,4,18,18,20.031278,-0.124148052818506,1.31424217618164
18,0,0,11.45127,36.612567,24.121731,12.815334,3.660248,1.022096,98542,1.255459,118,4.99,4,18,18,25.161297,0.901576291869149,1.20847106184625
18,0,0,4.295071,34.652395,26.041673,8.834418,6.282167,0.80951,90936,1.255459,141,5.66,4,18,18,30.357324,0.449031133448758,0.106946600681965
18,0,0,-1.439478,32.176851,25.242836,7.114152,7.707998,0.601843,64553,1.255459,109,4.52,4,18,18,33.616329,-0.122498024021427,-0.77574908696523
18,0,0,9.555825,29.336777,24.530938,4.930689,4.326017,1.25587,35547,1.255459,284,11.78,4,18,18,19.780952,-0.778186268856897,0.916712960612402
18,0,0,2.00824,32.515897,26.375985,6.29942,7.039364,0.693855,13240,1.255459,130,4.78,4,18,18,30.507657,-0.0442224309705103,-0.245055947744759
18,0,0,-3.096283,31.747515,24.142057,7.803038,7.868623,0.873442,95720,1.255459,332,13.59,4,18,18,34.843798,-0.221618880831736,-1.03077430843815
18,0,0,-0.323355,29.342232,22.829656,6.681765,6.688451,0.703899,81038,1.255459,231,8.96,4,18,18,29.665587,-0.776926872314562,-0.603948835718994
18,0,0,0.831831,28.883149,24.785261,4.204346,6.919677,0.787761,5848,1.255459,243,9.86,4,18,18,28.051318,-0.882915422790289,-0.426135776552456
18,0,0,4.892185,37.726013,27.217695,10.781311,6.449403,0.709206,98436,1.255459,33,1.4,4,18,18,32.833828,1.15863771120508,0.198857918003304
18,0,0,7.285093,33.214717,23.759556,9.700795,4.75915,1.073869,42980,1.255459,342,14.17,4,18,18,25.929624,0.11711423112207,0.567188465451145
18,0,0,8.113282,26.542433,25.32299,1.251123,4.971548,1.028408,26701,1.255459,194,8.31,4,18,18,18.429151,-1.42331682278842,0.694668213005285
18,0,0,-4.444245,35.651811,26.480196,9.409883,8.933465,0.583557,51317,1.255459,74,3.9,4,18,18,40.096056,0.679766432212272,-1.23826058931434
18,0,0,4.131511,34.430471,26.091938,8.555158,6.343937,0.812696,61691,1.255459,203,7.57,4,18,18,30.29896,0.397795511402689,0.081770478432146
18,0,0,-10.558106,37.664797,24.388716,13.620978,10.095453,0.522579,64201,1.255459,142,4.92,4,18,18,48.222903,1.14450476551569,-2.1793422226868
18,0,0,-2.535405,27.471609,24.388017,3.1637,7.77765,0.864186,93840,1.255459,325,13.04,4,18,18,30.007014,-1.2087978417396,-0.944440650482453
18,0,0,14.498301,28.337201,26.465513,1.920313,3.457093,1.875062,11329,1.255459,50,2.02,4,18,18,13.8389,-1.00895850684072,1.6774880889616
18,0,0,1.526149,32.461831,26.985711,5.618383,7.354769,0.838397,74929,1.255459,193,7.16,4,18,18,30.935682,-0.0567046552524405,-0.319262244831684
18,0,0,3.686129,33.994315,23.436291,10.832309,5.705435,0.867987,5454,1.255459,264,11.46,4,18,18,30.308186,0.297100120326803,0.0132146476674804
18,0,0,6.510825,39.284877,24.912109,14.746155,5.315771,0.834978,57893,1.255459,152,6,4,18,18,32.774052,1.51853284073241,0.448008557025353
18,0,0,-3.285008,26.811465,24.103458,2.778358,7.911991,0.689057,48681,1.255459,228,8.16,4,18,18,30.096473,-1.36120537080352,-1.05982397627623
18,0,0,14.098395,29.423276,24.365387,5.189287,2.965933,1.394483,21628,1.255459,77,3.38,4,18,18,15.324881,-0.758216233748648,1.61593219299415
18,0,0,-0.12029,39.122169,28.136754,11.270803,8.162907,0.620627,22682,1.255459,32,1.47,4,18,18,39.242459,1.4809684241219,-0.572691870295545
18,0,0,0.596774,38.06882,25.211762,13.191068,7.110788,0.580434,62484,1.255459,52,2.11,4,18,18,37.472046,1.23778160680333,-0.462317139768864
18,0,0,-1.787718,35.852401,24.419993,11.729409,7.570894,0.887805,60791,1.255459,349,13.61,4,18,18,37.640119,0.72607667097068,-0.829352246737038
18,0,0,10.11524,28.81846,23.546635,5.408781,3.880067,1.13338,93860,1.255459,347,12.45,4,18,18,18.70322,-0.897850180430464,1.0028214249581
18,0,0,-2.970374,32.166036,26.022737,6.302895,8.375542,0.707372,77773,1.255459,224,8.23,4,18,18,35.13641,-0.124994884444041,-1.01139365072017
18,0,0,7.299316,30.882288,22.993598,8.093629,4.533771,1.269971,80132,1.255459,487,18.79,4,18,18,23.582972,-0.421373948134299,0.569377753704748
18,0,0,0.314994,32.483096,26.421127,6.219452,7.541551,0.651937,69603,1.255459,124,3.9,4,18,18,32.168102,-0.0517952020035355,-0.505690383395385
18,0,0,-6.106522,36.807122,22.916125,14.251869,8.384074,0.543681,99999,1.255459,118,5.2,5,18,18,42.913644,0.94649322941161,-1.49412809338051
18,0,0,8.980352,25.618139,24.936595,0.699249,4.609446,1.417231,45531,1.255459,336,13.47,5,18,18,16.637787,-1.63670869587763,0.82813275396365
18,0,0,-2.308664,34.801159,23.855678,11.229832,7.558366,0.604437,99999,1.255459,144,5.39,5,18,18,37.109823,0.483376297009533,-0.909539335154462
18,0,0,4.805078,38.297107,26.704089,11.894191,6.326195,0.850837,99999,1.255459,135,6,5,18,18,33.492029,1.29048625546698,0.185449893542464
18,0,0,9.260685,35.247949,22.367346,13.215225,3.786258,1.371708,39963,1.255459,485,19.34,5,18,18,25.987264,0.586526761015062,0.871283266794773
18,0,0,9.240185,35.540315,24.425749,11.403309,4.386812,0.826195,99795,1.255459,118,4.94,5,18,18,26.30013,0.654025336541463,0.868127785588358
18,0,0,-5.194158,36.36275,21.863543,14.875879,7.81644,0.466036,91206,1.255459,37,1.76,5,18,18,41.556908,0.843901009372967,-1.353691632141
18,0,0,-1.983613,35.642856,25.887898,10.00838,8.051534,0.581727,69207,1.255459,108,3.91,5,18,18,37.626469,0.677698990225725,-0.859505563367804
18,0,0,-4.800805,33.752247,27.557867,6.355303,9.347787,0.81235,80153,1.255459,216,9.1,5,18,18,38.553052,0.241213850444104,-1.29314441267822
18,0,0,7.381742,39.153298,23.87362,15.676626,4.764181,0.666081,60000,1.255459,75,3.13,5,18,18,31.771556,1.48815518030271,0.582065250969137
18,0,0,-0.980712,26.116386,21.031838,5.216639,6.358995,0.482995,21673,1.255459,56,2.92,5,18,18,27.097098,-1.5216783477513,-0.705133111787557
18,0,0,1.099766,30.826025,24.811746,6.170522,6.849927,0.944907,86824,1.255459,365,14.3,5,18,18,29.726259,-0.434363394085065,-0.384893637184608
18,0,0,7.595383,31.975477,26.423364,5.69635,5.439035,0.878134,14488,1.255459,92,3.07,5,18,18,24.380094,-0.168989264959338,0.614950136843272
18,0,0,2.085186,40.098939,25.280536,15.203367,6.700682,0.853071,4323,1.255459,255,9.65,5,18,18,38.013753,1.70647543799123,-0.233211964480914
18,0,0,4.480838,32.852356,24.34339,8.730019,5.737902,0.623807,6103,1.255459,48,2.14,5,18,18,28.371518,0.0334559010620691,0.13554095567085
18,0,0,3.293527,40.838989,25.457063,15.781529,6.402612,0.884873,6759,1.255459,269,9.97,5,18,18,37.545462,1.87733087541663,-0.0472169734350098
18,0,0,13.568156,36.497372,21.118623,15.77827,2.181182,0.905691,45812,1.255459,169,6.37,5,18,18,22.929216,0.874981207598873,1.53431467107179
