Tmean,Tsd,Tsd_short,Tmin,Tmax,Topt,Lifespan,Rep
18,0,0,0.552646,30.836898,24.905417,243,0
18,0,0,13.461805,44.749093,26.744214,141,0
18,0,0,17.602771,33.297368,26.41395,106,0
18,0,0,25.559792,45.296871,25.970286,90,0
18,0,0,6.144334,39.916216,25.085606,105,0
18,0,0,12.37789,38.031107,27.385808,125,0
18,0,0,7.722249,41.820165,27.9247,109,0
18,0,0,9.587115,34.513793,24.218059,105,0
18,0,0,10.34906,36.134355,25.355673,206,0
18,0,0,3.643835,32.259314,23.355094,40275,0
18,0,0,12.687197,35.389435,23.608292,69,0
18,0,0,-2.399193,39.512878,24.375537,103,0
18,0,0,7.805595,33.549563,26.518961,75,0
18,0,0,11.560659,36.760733,28.643423,138,0
18,0,0,20.745012,44.969562,26.273215,90,0
18,0,0,0.640021,27.78473,25.789465,215,0
18,0,0,8.257912,34.39167,24.789357,157,0
18,0,0,3.446976,35.861468,25.905076,79,0
18,0,0,24.439415,36.661964,26.065801,70,0
18,0,0,5.894173,40.323644,22.146325,151,0
18,0,0,5.927271,38.827751,25.245646,143,0
18,0,0,1.389591,34.783301,23.848871,161,0
18,0,0,2.461798,31.105519,21.930439,170,0
18,0,0,9.427204,28.875144,26.610099,94,0
18,0,0,14.711113,38.399857,25.895262,190,0
18,0,0,13.567113,35.361314,23.270436,103,0
18,0,0,6.18058,25.171522,22.851319,207,0
18,0,0,1.856141,31.434355,23.388524,281,0
18,0,0,14.279626,37.173423,26.672094,109,0
18,0,0,1.916356,43.684972,27.25659,203,0
18,0,0,7.565145,36.520896,28.707255,96,0
18,0,0,6.372191,39.395688,26.35313,163,0
18,0,0,11.438749,31.835671,22.192663,130,0
18,0,0,17.301241,34.020352,24.771268,73,0
18,0,0,-8.105089,32.588745,23.999385,258,0
18,0,0,5.815149,43.742523,25.04407,132,0
18,0,0,20.190645,43.598213,27.507598,105,0
18,0,0,23.659573,35.55488,25.08652,95,0
18,0,0,14.749188,46.336279,25.858097,136,0
18,0,0,2.91853,31.376947,25.33004,106,0
18,0,0,-3.341092,37.791364,27.234535,157,0
18,0,0,19.521409,36.443955,23.988572,65,0
18,0,0,9.326099,36.806117,26.176159,104,0
18,0,0,5.855072,34.585432,22.933693,176,0
18,0,0,14.049623,28.970334,22.414616,165,0
18,0,0,15.932656,36.611583,26.568585,70,0
18,0,0,-1.977357,32.516721,25.268915,88,0
18,0,0,15.373771,41.465779,29.705567,64,0
18,0,0,-4.377066,28.448703,23.314173,108,0
18,0,0,4.765447,32.397858,27.094571,108,0
