Tmean,Tsd,Tsd_short,Tmin,Tmax,Topt,Lifespan,Rep
14,0,2.5,11.555262,32.978938,30.89709,105,0
14,0,2.5,1.723891,31.733842,27.826014,219,0
14,0,2.5,-4.220517,16.694561,12.279923,163,0
14,0,2.5,4.175782,25.811296,21.913776,391,0
14,0,2.5,1.348937,32.869809,28.062703,110,0
14,0,2.5,-1.121688,11.727905,10.804856,117,0
14,0,2.5,3.851671,27.527982,21.05996,263,0
14,0,2.5,-0.572498,20.824525,17.302976,155,0
14,0,2.5,14.683809,41.926617,31.506899,158,0
14,0,2.5,2.475112,23.988026,22.489102,179,0
14,0,2.5,14.462507,18.838193,17.062559,782,0
14,0,2.5,4.581138,26.735378,22.531304,289,0
14,0,2.5,2.677062,8.30256,7.697862,123,0
14,0,2.5,-5.686947,19.236282,15.331576,529,0
14,0,2.5,12.250626,37.885367,30.527796,111,0
14,0,2.5,-10.838446,16.092133,9.971756,330,0
14,0,2.5,-4.323391,28.36262,18.62127,369,0
14,0,2.5,6.958969,24.706897,16.319337,191,0
14,0,2.5,9.490152,32.156017,25.067996,104,0
14,0,2.5,-9.290975,27.961429,17.957094,265,0
14,0,2.5,-11.394951,16.719942,14.633738,95,0
14,0,2.5,22.106486,29.231764,23.269277,93,0
14,0,2.5,-4.129954,24.620928,19.028721,190,0
14,0,2.5,4.818412,19.724656,19.061313,34903,0
14,0,2.5,-12.961295,25.136225,17.741806,170,0
14,0,2.5,-4.005139,14.37571,9.570035,111,0
14,0,2.5,9.78289,24.065791,20.790365,343,0
14,0,2.5,24.47467,35.885261,28.142695,67,0
14,0,2.5,-11.196779,21.759478,19.331428,224,0
14,0,2.5,-9.847025,29.051786,23.2206,122,0
14,0,2.5,15.480177,28.398795,24.987013,120,0
14,0,2.5,-15.287677,22.190796,14.562234,118,0
14,0,2.5,8.290534,31.653721,26.563605,170,0
14,0,2.5,11.149021,33.477724,30.957347,87,0
14,0,2.5,18.349895,24.41504,20.028657,127,0
14,0,2.5,9.475586,30.242052,22.53931,162,0
14,0,2.5,-18.018231,13.625165,9.950046,112,0
14,0,2.5,-9.703787,21.551455,15.224501,99,0
14,0,2.5,5.725075,28.812141,21.012901,215,0
14,0,2.5,-19.622711,21.07429,14.346929,203,0
14,0,2.5,-6.579473,22.805365,18.131086,161,0
14,0,2.5,-1.097742,12.10002,10.256396,161,0
14,0,2.5,15.647067,35.000171,27.949438,124,0
14,0,2.5,8.945182,23.705708,21.498483,273,0
14,0,2.5,24.040539,41.064736,35.270852,54,0
14,0,2.5,-8.284917,18.180433,16.510216,250,0
14,0,2.5,18.009885,30.238014,23.759138,168,0
14,0,2.5,11.123798,22.17135,17.510625,456,0
14,0,2.5,7.201425,33.618546,30.360143,113,0
14,0,2.5,6.913585,22.218462,16.555494,27421,0
14,0,2.5,1.155788,19.097809,17.827457,326,0
14,0,2.5,7.656263,27.11287,21.506678,265,0
14,0,2.5,-14.816724,6.764306,2.918317,116,0
14,0,2.5,0.233425,24.252846,20.177942,686,0
14,0,2.5,4.95947,31.627311,23.907582,167,0
14,0,2.5,-15.528371,14.598655,10.660448,126,0
14,0,2.5,19.26784,26.913916,25.451006,93,0
14,0,2.5,-9.295752,18.297318,15.374352,112,0
14,0,2.5,-6.758618,20.356455,16.237803,317,0
14,0,2.5,-7.412837,17.548101,14.928357,130,0
14,0,2.5,-14.933824,17.357914,8.309856,145,0
14,0,2.5,5.780823,30.144009,26.918255,147,0
14,0,2.5,-6.771418,36.52403,32.555588,216,1
14,0,2.5,3.723015,33.968552,26.454065,540,1
14,0,2.5,2.203854,30.323391,25.700382,578,1
14,0,2.5,16.171491,28.908198,26.101224,90,1
14,0,2.5,-2.139686,26.532722,25.223848,1079,1
14,0,2.5,6.32302,28.390025,24.811727,218,1
14,0,2.5,-2.498264,15.979915,12.895129,248,1
14,0,2.5,11.079093,28.023837,22.646877,164,1
14,0,2.5,0.530067,19.169838,13.969473,218,1
14,0,2.5,-2.231963,26.524419,21.890979,138,1
14,0,2.5,-1.890993,24.875267,20.772734,242,1
14,0,2.5,0.071557,11.075517,9.847069,247,1
14,0,2.5,-2.125754,7.528544,7.005269,78,1
14,0,2.5,-13.340481,15.020191,12.698322,127,1
14,0,2.5,17.144207,38.258856,30.087632,127,1
14,0,2.5,0.405875,24.54999,18.965015,271,1
14,0,2.5,-0.552416,19.855906,12.942802,15459,1
14,0,2.5,5.045958,23.157843,20.378903,15304,1
14,0,2.5,18.167813,30.384342,24.489798,77,1
14,0,2.5,8.000378,26.038668,21.68497,255,1
14,0,2.5,16.318769,26.677248,18.469222,164,1
14,0,2.5,3.707076,25.72216,21.011888,549,1
14,0,2.5,0.989519,29.944853,28.189651,385,1
14,0,2.5,4.680413,26.773917,23.721063,287,1
14,0,2.5,23.941471,38.770305,32.430034,176,1
14,0,2.5,-1.694891,32.869123,25.879006,143,1
14,0,2.5,11.832309,42.696844,35.735771,97,1
14,0,2.5,9.060125,24.692406,19.155886,800,1
14,0,2.5,21.545259,43.194887,31.585002,172,1
14,0,2.5,9.873895,24.53867,23.41431,207,1
14,0,2.5,17.64211,20.609329,18.624476,175,1
14,0,2.5,-4.505791,27.577292,22.131224,117,1
14,0,2.5,5.980502,24.990984,19.512121,365,1
14,0,2.5,-6.215406,24.983747,20.724013,690,1
14,0,2.5,-4.773256,23.561355,19.045817,156,1
14,0,2.5,10.825865,41.270525,33.622484,78,1
14,0,2.5,4.251953,33.978815,28.579951,223,1
14,0,2.5,-2.350973,21.952915,17.366043,296,1
14,0,2.5,-4.135693,16.342734,10.915558,295,1
14,0,2.5,3.049879,31.575278,28.611647,281,1
14,0,2.5,1.618938,15.93163,9.856196,501,1
14,0,2.5,11.976455,31.409746,25.641471,296,1
14,0,2.5,17.587013,29.991942,25.394383,93,1
14,0,2.5,10.901283,27.301124,19.950905,127,1
14,0,2.5,-19.883471,11.480526,5.096744,113,1
14,0,2.5,4.377638,20.238547,18.746266,333,1
14,0,2.5,17.974212,36.40782,26.448082,68,1
14,0,2.5,5.800754,24.425092,19.45778,280,1
14,0,2.5,13.373399,32.269633,29.504397,165,1
14,0,2.5,11.805828,34.303212,27.205058,175,1
14,0,2.5,16.595149,29.827971,24.319834,227,1
14,0,2.5,-13.462096,22.270533,19.557335,689,1
14,0,2.5,15.109279,29.743755,24.620213,164,1
14,0,2.5,-5.453045,21.001738,15.85369,455,1
14,0,2.5,15.667391,22.958144,19.483439,90,1
14,0,2.5,5.396845,35.632991,30.637596,136,1
14,0,2.5,0.769203,24.370867,21.095251,955,1
14,0,2.5,19.323646,34.860423,29.963439,119,1
14,0,2.5,-8.385523,23.418163,18.751255,179,1
14,0,2.5,10.120928,26.392358,24.113934,263,1
14,0,2.5,13.401835,26.755791,20.785223,193,1
14,0,2.5,0.806766,34.325687,31.909603,199,1
14,0,2.5,-13.544727,21.330677,15.44159,271,1
14,0,2.5,7.95574,38.124556,36.516114,105,1
14,0,2.5,26.260025,40.73674,35.279002,75,1
14,0,2.5,-0.30155,13.868838,12.245625,280,1
14,0,2.5,17.596629,34.611526,26.796902,84,1
14,0,2.5,17.3578,24.537346,18.639694,184,1
14,0,2.5,-11.28035,12.549501,7.805347,254,1
14,0,2.5,18.510247,37.117021,34.813523,80,1
14,0,2.5,23.374079,38.038962,30.728367,96,1
14,0,2.5,24.029351,26.970542,24.46444,144,1
14,0,2.5,10.774365,31.553007,21.406569,4039,1
14,0,2.5,-3.3759,13.232954,8.182772,143,1
14,0,2.5,9.970929,32.020447,29.29967,242,1
14,0,2.5,22.099783,40.870112,36.167059,111,1
14,0,2.5,16.808155,35.781496,26.979988,127,1
14,0,2.5,-25.324089,8.086197,4.236729,67,1
14,0,2.5,17.197749,27.210511,22.064286,117,1
14,0,2.5,5.683297,29.497446,23.835747,12311,1
14,0,2.5,-1.205802,34.42936,26.414326,634,1
14,0,2.5,15.058904,34.099359,28.358586,114,1
14,0,2.5,12.735904,44.364115,40.789377,77,1
14,0,2.5,5.959625,27.763335,26.718478,803,1
14,0,2.5,-7.211677,30.921272,26.008128,193,1
14,0,2.5,-21.391741,10.482159,6.471282,66,1
14,0,2.5,-3.594788,15.404904,11.661079,9816,1
14,0,2.5,8.671196,29.96239,25.035764,381,1
14,0,2.5,19.226919,38.81588,26.965093,61,1
14,0,2.5,-14.869174,13.104727,12.410209,136,1
14,0,2.5,-10.540729,10.544922,5.321288,105,1
14,0,2.5,19.924783,37.375154,32.878382,196,2
14,0,2.5,25.361878,44.053344,37.348641,72,2
14,0,2.5,10.261342,35.674288,29.148419,634,2
14,0,2.5,25.711932,37.12878,32.651037,90,2
14,0,2.5,9.732523,36.175519,28.050622,1366,2
14,0,2.5,19.992948,37.455715,32.181374,56,2
14,0,2.5,-22.396842,37.49951,30.92688,8780,2
14,0,2.5,6.497891,34.414415,30.291784,266,2
14,0,2.5,19.949949,41.279259,36.209495,80,2
14,0,2.5,-16.813658,12.605351,5.719147,107,2
14,0,2.5,30.250556,40.628097,37.592712,88,2
14,0,2.5,22.95251,37.515929,31.42625,138,2
14,0,2.5,-15.828278,11.851156,9.371058,138,2
14,0,2.5,1.615299,31.521601,26.76595,16209,2
14,0,2.5,9.123,32.015205,25.65737,136,2
14,0,2.5,-8.493745,13.95553,11.190938,416,2
14,0,2.5,14.686921,36.929933,32.524192,118,2
14,0,2.5,7.298785,27.852794,25.338076,25250,2
14,0,2.5,19.191854,27.521494,22.881779,54,2
14,0,2.5,9.356053,37.108001,33.809715,225,2
14,0,2.5,-25.206411,10.249472,6.651837,145,2
14,0,2.5,-5.592786,15.653656,10.787221,14652,2
14,0,2.5,-12.699592,13.929113,10.150936,145,2
14,0,2.5,-25.492478,9.864648,5.74731,85,2
14,0,2.5,5.297172,32.689276,22.181866,854,2
14,0,2.5,7.637574,28.195445,23.567861,34248,2
14,0,2.5,9.44129,33.771207,29.124431,155,2
14,0,2.5,-18.34785,20.320375,11.344191,38276,2
14,0,2.5,-0.51499,28.07671,26.196006,36999,2
14,0,2.5,-2.388017,13.89122,5.87274,75,2
14,0,2.5,3.315594,14.857417,10.950726,374,2
14,0,2.5,9.333433,39.384184,30.442676,86,2
14,0,2.5,10.064579,32.150998,28.917553,139,2
14,0,2.5,9.397179,28.650742,24.451532,653,2
14,0,2.5,16.081775,31.487234,27.971961,175,2
14,0,2.5,16.318224,32.809031,28.260862,112,2
14,0,2.5,12.372379,35.433147,33.108154,120,2
14,0,2.5,1.533525,28.223169,24.838548,16303,2
14,0,2.5,6.961744,27.628173,22.819494,44017,2
14,0,2.5,-4.411124,6.447911,0.391767,131,2
14,0,2.5,-11.952275,17.819903,11.688662,4567,2
14,0,2.5,19.683467,44.739745,34.359491,122,2
14,0,2.5,24.422827,35.77512,33.071071,70,2
14,0,2.5,13.625581,34.892008,28.153968,133,2
14,0,2.5,1.692494,30.710056,21.494416,23299,2
14,0,2.5,20.024831,29.613156,23.996403,82,2
14,0,2.5,12.271298,27.075896,18.941225,758,2
14,0,2.5,-5.165552,29.230878,23.270163,147,2
14,0,2.5,-12.376759,10.610656,7.179411,66,2
14,0,2.5,19.890614,37.256831,31.774244,101,2
14,0,2.5,7.14689,37.985043,28.23068,111,2
14,0,2.5,7.563875,26.298839,22.500432,37764,2
14,0,2.5,-10.248633,7.4961,5.977281,105,2
14,0,2.5,16.538897,21.4463,17.89165,146,2
14,0,2.5,-3.003923,15.407416,12.782535,56812,2
14,0,2.5,28.232199,37.144531,30.763455,143,2
14,0,2.5,-30.643162,20.485245,11.853338,120,2
14,0,2.5,-13.975946,23.15059,14.933556,28594,2
14,0,2.5,5.976632,26.405644,23.408946,1483,2
14,0,2.5,13.57684,25.770971,25.763765,168,2
14,0,2.5,13.842856,33.259076,29.296618,114,2
14,0,2.5,-11.080182,18.211656,13.703423,2023,2
